nohup: ignoring input
============================================================
AGIFORMER PHASE 8: Scaling & Emergence (100M)
============================================================

🚀 Initializing Scaled Model...
   Architecture: 12 layers × 768 dim
   Parameters: 159.2M
   Device: cuda

📚 Loading Turkish Wikipedia Data...

⚙️  Training Configuration:
   Batch Size: 2 (effective: 8)
   Max Steps: 50,000
   Target Duration: ~5-7 days on T4

▶️  Starting Training...

Step     0/50000: Loss=5.5535 | BPC=8.0120 | LR=4.00e-07 | ETA=351.0h
Step  2760/50000: Loss=1.2501 | BPC=1.8035 | LR=2.00e-04 | ETA=11.8h
Step  2770/50000: Loss=1.6558 | BPC=2.3888 | LR=2.00e-04 | ETA=11.8h
Step  2780/50000: Loss=1.7095 | BPC=2.4662 | LR=2.00e-04 | ETA=11.8h
Step  2790/50000: Loss=1.4333 | BPC=2.0679 | LR=2.00e-04 | ETA=11.8h
Step  2800/50000: Loss=1.6253 | BPC=2.3448 | LR=2.00e-04 | ETA=11.8h
Step  2810/50000: Loss=1.6836 | BPC=2.4289 | LR=2.00e-04 | ETA=11.8h
Step  2820/50000: Loss=2.0054 | BPC=2.8931 | LR=2.00e-04 | ETA=11.8h
Step  2830/50000: Loss=1.3607 | BPC=1.9630 | LR=2.00e-04 | ETA=11.7h
Step  2840/50000: Loss=1.4347 | BPC=2.0699 | LR=2.00e-04 | ETA=11.7h
Step  2850/50000: Loss=1.3464 | BPC=1.9425 | LR=2.00e-04 | ETA=11.7h
Step  2860/50000: Loss=1.6183 | BPC=2.3347 | LR=2.00e-04 | ETA=11.7h
Step  2870/50000: Loss=2.0402 | BPC=2.9434 | LR=2.00e-04 | ETA=11.7h
Step  2880/50000: Loss=1.6517 | BPC=2.3829 | LR=2.00e-04 | ETA=11.7h
Step  2890/50000: Loss=1.5252 | BPC=2.2005 | LR=2.00e-04 | ETA=11.7h
Step  2900/50000: Loss=1.4090 | BPC=2.0328 | LR=2.00e-04 | ETA=11.7h
Step  2910/50000: Loss=1.4444 | BPC=2.0839 | LR=2.00e-04 | ETA=11.7h
Step  2920/50000: Loss=1.4054 | BPC=2.0275 | LR=2.00e-04 | ETA=11.7h
Step  2930/50000: Loss=1.4030 | BPC=2.0240 | LR=2.00e-04 | ETA=11.7h
Step  2940/50000: Loss=1.2690 | BPC=1.8307 | LR=2.00e-04 | ETA=11.7h
Step  2950/50000: Loss=1.3953 | BPC=2.0130 | LR=2.00e-04 | ETA=11.7h
Step  2960/50000: Loss=1.4600 | BPC=2.1063 | LR=2.00e-04 | ETA=11.7h
Step  2970/50000: Loss=1.4199 | BPC=2.0485 | LR=2.00e-04 | ETA=11.7h
Step  2980/50000: Loss=1.4323 | BPC=2.0664 | LR=2.00e-04 | ETA=11.7h
Step  2990/50000: Loss=1.4173 | BPC=2.0448 | LR=2.00e-04 | ETA=11.7h
Step  3000/50000: Loss=1.9793 | BPC=2.8555 | LR=2.00e-04 | ETA=11.7h
Step  3010/50000: Loss=1.4405 | BPC=2.0782 | LR=2.00e-04 | ETA=11.7h
Step  3020/50000: Loss=1.3371 | BPC=1.9291 | LR=2.00e-04 | ETA=11.7h
Step  3030/50000: Loss=1.4948 | BPC=2.1565 | LR=2.00e-04 | ETA=11.7h
Step  3040/50000: Loss=1.3930 | BPC=2.0097 | LR=2.00e-04 | ETA=11.7h
Step  3050/50000: Loss=1.4340 | BPC=2.0689 | LR=2.00e-04 | ETA=11.7h
Step  3060/50000: Loss=1.4873 | BPC=2.1458 | LR=2.00e-04 | ETA=11.7h
Step  3070/50000: Loss=1.4943 | BPC=2.1559 | LR=2.00e-04 | ETA=11.7h
Step  3080/50000: Loss=1.4121 | BPC=2.0372 | LR=2.00e-04 | ETA=11.7h
Step  3090/50000: Loss=1.5377 | BPC=2.2184 | LR=2.00e-04 | ETA=11.7h
Step  3100/50000: Loss=1.6381 | BPC=2.3633 | LR=2.00e-04 | ETA=11.7h
Step  3110/50000: Loss=1.1132 | BPC=1.6061 | LR=2.00e-04 | ETA=11.7h
Step  3120/50000: Loss=1.5355 | BPC=2.2153 | LR=2.00e-04 | ETA=11.6h
Step  3130/50000: Loss=1.4875 | BPC=2.1460 | LR=2.00e-04 | ETA=11.6h
Step  3140/50000: Loss=1.6767 | BPC=2.4190 | LR=2.00e-04 | ETA=11.6h
Step  3150/50000: Loss=1.3224 | BPC=1.9078 | LR=2.00e-04 | ETA=11.6h
Step  3160/50000: Loss=1.5227 | BPC=2.1968 | LR=2.00e-04 | ETA=11.6h
Step  3170/50000: Loss=1.4601 | BPC=2.1065 | LR=2.00e-04 | ETA=11.6h
Step  3180/50000: Loss=1.6313 | BPC=2.3535 | LR=2.00e-04 | ETA=11.6h
Step  3190/50000: Loss=1.3902 | BPC=2.0057 | LR=2.00e-04 | ETA=11.6h
Step  3200/50000: Loss=1.6724 | BPC=2.4127 | LR=2.00e-04 | ETA=11.6h
Step  3210/50000: Loss=1.7659 | BPC=2.5476 | LR=2.00e-04 | ETA=11.6h
Step  3220/50000: Loss=1.6017 | BPC=2.3108 | LR=2.00e-04 | ETA=11.6h
Step  3230/50000: Loss=1.4596 | BPC=2.1058 | LR=2.00e-04 | ETA=11.6h
Step  3240/50000: Loss=1.4266 | BPC=2.0581 | LR=2.00e-04 | ETA=11.6h
Step  3250/50000: Loss=1.4204 | BPC=2.0493 | LR=2.00e-04 | ETA=11.6h
Step  3260/50000: Loss=1.2632 | BPC=1.8224 | LR=2.00e-04 | ETA=11.6h
Step  3270/50000: Loss=1.2720 | BPC=1.8351 | LR=2.00e-04 | ETA=11.6h
Step  3280/50000: Loss=1.4131 | BPC=2.0387 | LR=2.00e-04 | ETA=11.6h
Step  3290/50000: Loss=1.3679 | BPC=1.9734 | LR=2.00e-04 | ETA=11.6h
Step  3300/50000: Loss=1.2496 | BPC=1.8027 | LR=2.00e-04 | ETA=11.6h
Step  3310/50000: Loss=1.4727 | BPC=2.1246 | LR=2.00e-04 | ETA=11.6h
Step  3320/50000: Loss=1.4970 | BPC=2.1597 | LR=2.00e-04 | ETA=11.6h
Step  3330/50000: Loss=1.4656 | BPC=2.1145 | LR=2.00e-04 | ETA=11.6h
Step  3340/50000: Loss=1.3551 | BPC=1.9551 | LR=2.00e-04 | ETA=11.6h
Step  3350/50000: Loss=1.5792 | BPC=2.2783 | LR=2.00e-04 | ETA=11.6h
Step  3360/50000: Loss=1.4780 | BPC=2.1322 | LR=2.00e-04 | ETA=11.6h
Step  3370/50000: Loss=1.5445 | BPC=2.2282 | LR=2.00e-04 | ETA=11.6h
Step  3380/50000: Loss=1.5269 | BPC=2.2028 | LR=2.00e-04 | ETA=11.6h
Step  3390/50000: Loss=1.6374 | BPC=2.3622 | LR=2.00e-04 | ETA=11.6h
Step  3400/50000: Loss=1.3803 | BPC=1.9914 | LR=2.00e-04 | ETA=11.6h
Step  3410/50000: Loss=1.4663 | BPC=2.1154 | LR=2.00e-04 | ETA=11.6h
Step  3420/50000: Loss=1.3997 | BPC=2.0193 | LR=2.00e-04 | ETA=11.6h
Step  3430/50000: Loss=1.4997 | BPC=2.1636 | LR=2.00e-04 | ETA=11.5h
Step  3440/50000: Loss=1.5377 | BPC=2.2184 | LR=2.00e-04 | ETA=11.5h
Step  3450/50000: Loss=1.4633 | BPC=2.1111 | LR=2.00e-04 | ETA=11.5h
Step  3460/50000: Loss=1.3545 | BPC=1.9542 | LR=2.00e-04 | ETA=11.5h
Step  3470/50000: Loss=1.3526 | BPC=1.9513 | LR=2.00e-04 | ETA=11.5h
Step  3480/50000: Loss=1.5591 | BPC=2.2492 | LR=2.00e-04 | ETA=11.5h
Step  3490/50000: Loss=1.4226 | BPC=2.0524 | LR=2.00e-04 | ETA=11.5h
Step  3500/50000: Loss=1.3854 | BPC=1.9987 | LR=2.00e-04 | ETA=11.5h
Step  3510/50000: Loss=1.4421 | BPC=2.0805 | LR=2.00e-04 | ETA=11.5h
Step  3520/50000: Loss=1.4003 | BPC=2.0202 | LR=2.00e-04 | ETA=11.5h
Step  3530/50000: Loss=1.3859 | BPC=1.9994 | LR=2.00e-04 | ETA=11.5h
Step  3540/50000: Loss=1.5572 | BPC=2.2466 | LR=2.00e-04 | ETA=11.5h
Step  3550/50000: Loss=1.4809 | BPC=2.1365 | LR=2.00e-04 | ETA=11.5h
Step  3560/50000: Loss=1.7789 | BPC=2.5665 | LR=2.00e-04 | ETA=11.5h
Step  3570/50000: Loss=1.3886 | BPC=2.0034 | LR=2.00e-04 | ETA=11.5h
Step  3580/50000: Loss=1.3729 | BPC=1.9807 | LR=2.00e-04 | ETA=11.5h
Step  3590/50000: Loss=1.6265 | BPC=2.3466 | LR=2.00e-04 | ETA=11.5h
Step  3600/50000: Loss=1.4634 | BPC=2.1112 | LR=2.00e-04 | ETA=11.5h
Step  3610/50000: Loss=1.4853 | BPC=2.1429 | LR=2.00e-04 | ETA=11.5h
Step  3620/50000: Loss=1.5400 | BPC=2.2218 | LR=2.00e-04 | ETA=11.5h
Step  3630/50000: Loss=1.4567 | BPC=2.1016 | LR=2.00e-04 | ETA=11.5h
Step  3640/50000: Loss=1.4143 | BPC=2.0405 | LR=2.00e-04 | ETA=11.5h
Step  3650/50000: Loss=1.3349 | BPC=1.9258 | LR=2.00e-04 | ETA=11.5h
Step  3660/50000: Loss=1.4217 | BPC=2.0511 | LR=2.00e-04 | ETA=11.5h
Step  3670/50000: Loss=1.5491 | BPC=2.2349 | LR=2.00e-04 | ETA=11.5h
Step  3680/50000: Loss=1.2591 | BPC=1.8165 | LR=2.00e-04 | ETA=11.5h
Step  3690/50000: Loss=1.3334 | BPC=1.9236 | LR=2.00e-04 | ETA=11.5h
Step  3700/50000: Loss=1.5887 | BPC=2.2920 | LR=2.00e-04 | ETA=11.5h
Step  3710/50000: Loss=1.3136 | BPC=1.8951 | LR=2.00e-04 | ETA=11.5h
Step  3720/50000: Loss=1.6026 | BPC=2.3121 | LR=2.00e-04 | ETA=11.5h
Step  3730/50000: Loss=1.5299 | BPC=2.2072 | LR=2.00e-04 | ETA=11.5h
Step  3740/50000: Loss=1.4109 | BPC=2.0355 | LR=2.00e-04 | ETA=11.5h
Step  3750/50000: Loss=1.4015 | BPC=2.0219 | LR=2.00e-04 | ETA=11.4h
Step  3760/50000: Loss=1.4094 | BPC=2.0334 | LR=2.00e-04 | ETA=11.4h
Step  3770/50000: Loss=1.4591 | BPC=2.1051 | LR=2.00e-04 | ETA=11.4h
Step  3780/50000: Loss=1.4499 | BPC=2.0918 | LR=2.00e-04 | ETA=11.4h
Step  3790/50000: Loss=1.3046 | BPC=1.8821 | LR=2.00e-04 | ETA=11.4h
Step  3800/50000: Loss=1.3260 | BPC=1.9130 | LR=2.00e-04 | ETA=11.4h
Step  3810/50000: Loss=1.3353 | BPC=1.9264 | LR=2.00e-04 | ETA=11.4h
Step  3820/50000: Loss=1.3261 | BPC=1.9132 | LR=2.00e-04 | ETA=11.4h
Step  3830/50000: Loss=1.3066 | BPC=1.8851 | LR=2.00e-04 | ETA=11.4h
Step  3840/50000: Loss=1.6308 | BPC=2.3528 | LR=2.00e-04 | ETA=11.4h
Step  3850/50000: Loss=1.3533 | BPC=1.9523 | LR=2.00e-04 | ETA=11.4h
Step  3860/50000: Loss=1.2988 | BPC=1.8738 | LR=2.00e-04 | ETA=11.4h
Step  3870/50000: Loss=1.3878 | BPC=2.0022 | LR=2.00e-04 | ETA=11.4h
Step  3880/50000: Loss=1.6141 | BPC=2.3286 | LR=2.00e-04 | ETA=11.4h
Step  3890/50000: Loss=1.5145 | BPC=2.1849 | LR=2.00e-04 | ETA=11.4h
Step  3900/50000: Loss=1.3955 | BPC=2.0134 | LR=2.00e-04 | ETA=11.4h
Step  3910/50000: Loss=1.5509 | BPC=2.2374 | LR=2.00e-04 | ETA=11.4h
Step  3920/50000: Loss=1.5096 | BPC=2.1778 | LR=2.00e-04 | ETA=11.4h
Step  3930/50000: Loss=1.3870 | BPC=2.0010 | LR=2.00e-04 | ETA=11.4h
Step  3940/50000: Loss=1.3559 | BPC=1.9562 | LR=2.00e-04 | ETA=11.4h
Step  3950/50000: Loss=1.3872 | BPC=2.0014 | LR=2.00e-04 | ETA=11.4h
Step  3960/50000: Loss=1.4908 | BPC=2.1508 | LR=2.00e-04 | ETA=11.4h
Step  3970/50000: Loss=1.3151 | BPC=1.8973 | LR=2.00e-04 | ETA=11.4h
Step  3980/50000: Loss=1.3396 | BPC=1.9326 | LR=2.00e-04 | ETA=11.4h
Step  3990/50000: Loss=1.3473 | BPC=1.9438 | LR=2.00e-04 | ETA=11.4h
Step  4000/50000: Loss=1.6869 | BPC=2.4337 | LR=2.00e-04 | ETA=11.4h

-- VALIDATION (Step 4000) --
   Val Loss: 1.3666 | Val BPC: 1.9716
   ✅ Saved best_model_scaled.pth (BPC: 1.9716)
   💾 Saved checkpoint_step_4000.pth

Step  4010/50000: Loss=1.4997 | BPC=2.1636 | LR=2.00e-04 | ETA=11.4h
Step  4020/50000: Loss=1.5136 | BPC=2.1837 | LR=2.00e-04 | ETA=11.4h
Step  4030/50000: Loss=1.4692 | BPC=2.1195 | LR=2.00e-04 | ETA=11.4h
Step  4040/50000: Loss=1.4382 | BPC=2.0748 | LR=2.00e-04 | ETA=11.4h
Step  4050/50000: Loss=1.4403 | BPC=2.0779 | LR=2.00e-04 | ETA=11.4h
Step  4060/50000: Loss=1.3399 | BPC=1.9331 | LR=2.00e-04 | ETA=11.4h
Step  4070/50000: Loss=1.4881 | BPC=2.1468 | LR=2.00e-04 | ETA=11.4h
Step  4080/50000: Loss=1.4469 | BPC=2.0874 | LR=2.00e-04 | ETA=11.4h
Step  4090/50000: Loss=1.4050 | BPC=2.0270 | LR=2.00e-04 | ETA=11.4h
Step  4100/50000: Loss=1.5190 | BPC=2.1915 | LR=2.00e-04 | ETA=11.4h
Step  4110/50000: Loss=1.3554 | BPC=1.9555 | LR=2.00e-04 | ETA=11.4h
Step  4120/50000: Loss=1.3004 | BPC=1.8761 | LR=2.00e-04 | ETA=11.4h
Step  4130/50000: Loss=1.4477 | BPC=2.0886 | LR=2.00e-04 | ETA=11.4h
Step  4140/50000: Loss=1.4212 | BPC=2.0504 | LR=2.00e-04 | ETA=11.4h
Step  4150/50000: Loss=1.4323 | BPC=2.0663 | LR=2.00e-04 | ETA=11.4h
Step  4160/50000: Loss=1.3907 | BPC=2.0063 | LR=2.00e-04 | ETA=11.4h
Step  4170/50000: Loss=1.3724 | BPC=1.9800 | LR=2.00e-04 | ETA=11.4h
Step  4180/50000: Loss=1.3512 | BPC=1.9494 | LR=2.00e-04 | ETA=11.4h
Step  4190/50000: Loss=1.4847 | BPC=2.1420 | LR=2.00e-04 | ETA=11.4h
Step  4200/50000: Loss=1.3284 | BPC=1.9165 | LR=2.00e-04 | ETA=11.4h
Step  4210/50000: Loss=1.4262 | BPC=2.0575 | LR=2.00e-04 | ETA=11.4h
Step  4220/50000: Loss=1.6209 | BPC=2.3384 | LR=2.00e-04 | ETA=11.3h
Step  4230/50000: Loss=2.0493 | BPC=2.9565 | LR=2.00e-04 | ETA=11.3h
Step  4240/50000: Loss=1.3545 | BPC=1.9541 | LR=2.00e-04 | ETA=11.3h
Step  4250/50000: Loss=1.6557 | BPC=2.3886 | LR=2.00e-04 | ETA=11.3h
Step  4260/50000: Loss=1.3985 | BPC=2.0176 | LR=2.00e-04 | ETA=11.3h
Step  4270/50000: Loss=1.5777 | BPC=2.2762 | LR=2.00e-04 | ETA=11.3h
Step  4280/50000: Loss=1.4045 | BPC=2.0263 | LR=2.00e-04 | ETA=11.3h
Step  4290/50000: Loss=1.4803 | BPC=2.1356 | LR=2.00e-04 | ETA=11.3h
Step  4300/50000: Loss=1.5565 | BPC=2.2455 | LR=2.00e-04 | ETA=11.3h
Step  4310/50000: Loss=1.2381 | BPC=1.7862 | LR=2.00e-04 | ETA=11.3h
Step  4320/50000: Loss=1.3786 | BPC=1.9889 | LR=2.00e-04 | ETA=11.3h
Step  4330/50000: Loss=1.3802 | BPC=1.9911 | LR=2.00e-04 | ETA=11.3h
Step  4340/50000: Loss=1.6230 | BPC=2.3414 | LR=2.00e-04 | ETA=11.3h
Step  4350/50000: Loss=1.3375 | BPC=1.9295 | LR=2.00e-04 | ETA=11.3h
Step  4360/50000: Loss=1.4441 | BPC=2.0834 | LR=2.00e-04 | ETA=11.3h
Step  4370/50000: Loss=1.4445 | BPC=2.0839 | LR=2.00e-04 | ETA=11.3h
Step  4380/50000: Loss=1.3849 | BPC=1.9980 | LR=2.00e-04 | ETA=11.3h
Step  4390/50000: Loss=1.3871 | BPC=2.0012 | LR=2.00e-04 | ETA=11.3h
Step  4400/50000: Loss=1.4279 | BPC=2.0600 | LR=2.00e-04 | ETA=11.3h
Step  4410/50000: Loss=1.4425 | BPC=2.0811 | LR=2.00e-04 | ETA=11.3h
Step  4420/50000: Loss=1.5245 | BPC=2.1994 | LR=2.00e-04 | ETA=11.3h
Step  4430/50000: Loss=1.3724 | BPC=1.9800 | LR=2.00e-04 | ETA=11.3h
Step  4440/50000: Loss=1.5198 | BPC=2.1925 | LR=2.00e-04 | ETA=11.3h
Step  4450/50000: Loss=1.6821 | BPC=2.4268 | LR=2.00e-04 | ETA=11.3h
Step  4460/50000: Loss=1.3228 | BPC=1.9084 | LR=2.00e-04 | ETA=11.3h
Step  4470/50000: Loss=1.7699 | BPC=2.5535 | LR=2.00e-04 | ETA=11.3h
Step  4480/50000: Loss=1.5430 | BPC=2.2260 | LR=2.00e-04 | ETA=11.3h
Step  4490/50000: Loss=1.5857 | BPC=2.2877 | LR=2.00e-04 | ETA=11.3h
Step  4500/50000: Loss=1.3652 | BPC=1.9695 | LR=2.00e-04 | ETA=11.3h
Step  4510/50000: Loss=1.3345 | BPC=1.9252 | LR=2.00e-04 | ETA=11.3h
Step  4520/50000: Loss=1.6225 | BPC=2.3407 | LR=2.00e-04 | ETA=11.3h
Step  4530/50000: Loss=1.4663 | BPC=2.1154 | LR=2.00e-04 | ETA=11.3h
Step  4540/50000: Loss=1.3063 | BPC=1.8846 | LR=2.00e-04 | ETA=11.3h
Step  4550/50000: Loss=1.3668 | BPC=1.9718 | LR=2.00e-04 | ETA=11.3h
Step  4560/50000: Loss=1.6613 | BPC=2.3967 | LR=2.00e-04 | ETA=11.3h
Step  4570/50000: Loss=1.4535 | BPC=2.0970 | LR=2.00e-04 | ETA=11.3h
Step  4580/50000: Loss=1.3973 | BPC=2.0158 | LR=2.00e-04 | ETA=11.2h
Step  4590/50000: Loss=1.3808 | BPC=1.9921 | LR=2.00e-04 | ETA=11.2h
Step  4600/50000: Loss=1.3106 | BPC=1.8908 | LR=2.00e-04 | ETA=11.2h
Step  4610/50000: Loss=1.7388 | BPC=2.5086 | LR=2.00e-04 | ETA=11.2h
Step  4620/50000: Loss=1.4927 | BPC=2.1535 | LR=2.00e-04 | ETA=11.2h
Step  4630/50000: Loss=1.5059 | BPC=2.1725 | LR=2.00e-04 | ETA=11.2h
Step  4640/50000: Loss=1.4312 | BPC=2.0649 | LR=2.00e-04 | ETA=11.2h
Step  4650/50000: Loss=1.4855 | BPC=2.1431 | LR=2.00e-04 | ETA=11.2h
Step  4660/50000: Loss=1.5153 | BPC=2.1861 | LR=2.00e-04 | ETA=11.2h
Step  4670/50000: Loss=1.3229 | BPC=1.9086 | LR=2.00e-04 | ETA=11.2h
Step  4680/50000: Loss=1.2906 | BPC=1.8619 | LR=2.00e-04 | ETA=11.2h
Step  4690/50000: Loss=1.5204 | BPC=2.1934 | LR=2.00e-04 | ETA=11.2h
Step  4700/50000: Loss=1.4487 | BPC=2.0900 | LR=2.00e-04 | ETA=11.2h
Step  4710/50000: Loss=1.5607 | BPC=2.2516 | LR=2.00e-04 | ETA=11.2h
Step  4720/50000: Loss=1.4360 | BPC=2.0717 | LR=2.00e-04 | ETA=11.2h
Step  4730/50000: Loss=1.4234 | BPC=2.0535 | LR=2.00e-04 | ETA=11.2h
Step  4740/50000: Loss=1.5030 | BPC=2.1684 | LR=2.00e-04 | ETA=11.2h
Step  4750/50000: Loss=1.1794 | BPC=1.7016 | LR=2.00e-04 | ETA=11.2h
Step  4760/50000: Loss=1.1943 | BPC=1.7230 | LR=2.00e-04 | ETA=11.2h
Step  4770/50000: Loss=1.3710 | BPC=1.9780 | LR=2.00e-04 | ETA=11.2h
Step  4780/50000: Loss=1.2977 | BPC=1.8722 | LR=2.00e-04 | ETA=11.2h
Step  4790/50000: Loss=1.3922 | BPC=2.0085 | LR=2.00e-04 | ETA=11.2h
Step  4800/50000: Loss=1.3166 | BPC=1.8994 | LR=2.00e-04 | ETA=11.2h
Step  4810/50000: Loss=1.2433 | BPC=1.7937 | LR=2.00e-04 | ETA=11.2h
Step  4820/50000: Loss=1.4189 | BPC=2.0470 | LR=2.00e-04 | ETA=11.2h
Step  4830/50000: Loss=1.2290 | BPC=1.7731 | LR=2.00e-04 | ETA=11.2h
Step  4840/50000: Loss=1.2591 | BPC=1.8165 | LR=2.00e-04 | ETA=11.2h
Step  4850/50000: Loss=1.2977 | BPC=1.8721 | LR=2.00e-04 | ETA=11.2h
Step  4860/50000: Loss=1.4017 | BPC=2.0223 | LR=2.00e-04 | ETA=11.2h
Step  4870/50000: Loss=1.3647 | BPC=1.9688 | LR=2.00e-04 | ETA=11.2h
Step  4880/50000: Loss=1.3678 | BPC=1.9733 | LR=2.00e-04 | ETA=11.2h
Step  4890/50000: Loss=1.2270 | BPC=1.7702 | LR=2.00e-04 | ETA=11.2h
Step  4900/50000: Loss=1.2663 | BPC=1.8269 | LR=2.00e-04 | ETA=11.2h
Step  4910/50000: Loss=1.9156 | BPC=2.7636 | LR=2.00e-04 | ETA=11.2h
Step  4920/50000: Loss=1.0121 | BPC=1.4602 | LR=2.00e-04 | ETA=11.2h
Step  4930/50000: Loss=1.2009 | BPC=1.7325 | LR=2.00e-04 | ETA=11.2h
Step  4940/50000: Loss=1.3000 | BPC=1.8754 | LR=2.00e-04 | ETA=11.2h
Step  4950/50000: Loss=1.2954 | BPC=1.8688 | LR=2.00e-04 | ETA=11.2h
Step  4960/50000: Loss=1.3902 | BPC=2.0056 | LR=2.00e-04 | ETA=11.2h
Step  4970/50000: Loss=1.2933 | BPC=1.8659 | LR=2.00e-04 | ETA=11.1h
Step  4980/50000: Loss=1.4303 | BPC=2.0634 | LR=2.00e-04 | ETA=11.1h
Step  4990/50000: Loss=1.1353 | BPC=1.6378 | LR=2.00e-04 | ETA=11.1h
Step  5000/50000: Loss=1.3414 | BPC=1.9352 | LR=2.00e-04 | ETA=11.1h
Step  5010/50000: Loss=1.4697 | BPC=2.1203 | LR=2.00e-04 | ETA=11.1h
Step  5020/50000: Loss=1.4105 | BPC=2.0349 | LR=2.00e-04 | ETA=11.1h
Step  5030/50000: Loss=1.4718 | BPC=2.1234 | LR=2.00e-04 | ETA=11.1h
Step  5040/50000: Loss=1.3935 | BPC=2.0104 | LR=2.00e-04 | ETA=11.1h
Step  5050/50000: Loss=1.4508 | BPC=2.0931 | LR=2.00e-04 | ETA=11.1h
Step  5060/50000: Loss=1.1899 | BPC=1.7167 | LR=2.00e-04 | ETA=11.1h
Step  5070/50000: Loss=1.4309 | BPC=2.0643 | LR=2.00e-04 | ETA=11.1h
Step  5080/50000: Loss=1.3337 | BPC=1.9241 | LR=2.00e-04 | ETA=11.1h
Step  5090/50000: Loss=1.2812 | BPC=1.8484 | LR=2.00e-04 | ETA=11.1h
Step  5100/50000: Loss=1.3007 | BPC=1.8765 | LR=2.00e-04 | ETA=11.1h
Step  5110/50000: Loss=1.2697 | BPC=1.8317 | LR=2.00e-04 | ETA=11.1h
Step  5120/50000: Loss=1.4675 | BPC=2.1171 | LR=2.00e-04 | ETA=11.1h
Step  5130/50000: Loss=1.3537 | BPC=1.9530 | LR=2.00e-04 | ETA=11.1h
Step  5140/50000: Loss=1.1328 | BPC=1.6343 | LR=2.00e-04 | ETA=11.1h
Step  5150/50000: Loss=1.4048 | BPC=2.0267 | LR=2.00e-04 | ETA=11.1h
Step  5160/50000: Loss=1.6781 | BPC=2.4209 | LR=2.00e-04 | ETA=11.1h
Step  5170/50000: Loss=1.3733 | BPC=1.9813 | LR=2.00e-04 | ETA=11.1h
Step  5180/50000: Loss=1.3229 | BPC=1.9085 | LR=2.00e-04 | ETA=11.1h
Step  5190/50000: Loss=1.3105 | BPC=1.8907 | LR=2.00e-04 | ETA=11.1h
Step  5200/50000: Loss=1.3715 | BPC=1.9787 | LR=2.00e-04 | ETA=11.1h
Step  5210/50000: Loss=1.3047 | BPC=1.8823 | LR=2.00e-04 | ETA=11.1h
Step  5220/50000: Loss=1.3374 | BPC=1.9295 | LR=2.00e-04 | ETA=11.1h
Step  5230/50000: Loss=1.4281 | BPC=2.0604 | LR=2.00e-04 | ETA=11.1h
Step  5240/50000: Loss=1.4421 | BPC=2.0805 | LR=2.00e-04 | ETA=11.1h
Step  5250/50000: Loss=1.3941 | BPC=2.0113 | LR=2.00e-04 | ETA=11.1h
Step  5260/50000: Loss=1.3269 | BPC=1.9143 | LR=2.00e-04 | ETA=11.1h
Step  5270/50000: Loss=1.4472 | BPC=2.0879 | LR=2.00e-04 | ETA=11.1h
Step  5280/50000: Loss=1.3816 | BPC=1.9932 | LR=2.00e-04 | ETA=11.1h
Step  5290/50000: Loss=1.3457 | BPC=1.9415 | LR=2.00e-04 | ETA=11.1h
Step  5300/50000: Loss=1.3764 | BPC=1.9857 | LR=2.00e-04 | ETA=11.1h
Step  5310/50000: Loss=1.2799 | BPC=1.8466 | LR=2.00e-04 | ETA=11.1h
Step  5320/50000: Loss=1.3546 | BPC=1.9542 | LR=2.00e-04 | ETA=11.1h
Step  5330/50000: Loss=1.3756 | BPC=1.9846 | LR=2.00e-04 | ETA=11.1h
Step  5340/50000: Loss=1.2593 | BPC=1.8168 | LR=2.00e-04 | ETA=11.1h
Step  5350/50000: Loss=1.4467 | BPC=2.0871 | LR=2.00e-04 | ETA=11.0h
Step  5360/50000: Loss=1.4495 | BPC=2.0913 | LR=2.00e-04 | ETA=11.0h
Step  5370/50000: Loss=1.3951 | BPC=2.0128 | LR=2.00e-04 | ETA=11.0h
Step  5380/50000: Loss=1.2816 | BPC=1.8490 | LR=2.00e-04 | ETA=11.0h
Step  5390/50000: Loss=1.4515 | BPC=2.0940 | LR=2.00e-04 | ETA=11.0h
Step  5400/50000: Loss=1.2178 | BPC=1.7570 | LR=2.00e-04 | ETA=11.0h
Step  5410/50000: Loss=1.3104 | BPC=1.8905 | LR=2.00e-04 | ETA=11.0h
Step  5420/50000: Loss=1.5045 | BPC=2.1705 | LR=2.00e-04 | ETA=11.0h
Step  5430/50000: Loss=1.6978 | BPC=2.4494 | LR=2.00e-04 | ETA=11.0h
Step  5440/50000: Loss=1.1911 | BPC=1.7184 | LR=2.00e-04 | ETA=11.0h
Step  5450/50000: Loss=1.3957 | BPC=2.0136 | LR=2.00e-04 | ETA=11.0h
Step  5460/50000: Loss=1.4591 | BPC=2.1050 | LR=2.00e-04 | ETA=11.0h
Step  5470/50000: Loss=1.4334 | BPC=2.0679 | LR=2.00e-04 | ETA=11.0h
Step  5480/50000: Loss=1.3494 | BPC=1.9467 | LR=2.00e-04 | ETA=11.0h
Step  5490/50000: Loss=1.3836 | BPC=1.9961 | LR=2.00e-04 | ETA=11.0h
Step  5500/50000: Loss=1.3679 | BPC=1.9735 | LR=2.00e-04 | ETA=11.0h
Step  5510/50000: Loss=1.3820 | BPC=1.9938 | LR=2.00e-04 | ETA=11.0h
Step  5520/50000: Loss=1.3479 | BPC=1.9447 | LR=2.00e-04 | ETA=11.0h
Step  5530/50000: Loss=1.3539 | BPC=1.9532 | LR=2.00e-04 | ETA=11.0h
